*GROWTH ASPECTS OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 23, 2016; 20:22:27

*RUN   1        : UYSB                    
 MODEL          : CRGRO040 - Soybean         
 EXPERIMENT     : UYSB0397 SB    late to create DSS                             
 TREATMENT  1   : UYSB                    

@YEAR DOY   DAS   DAP   L#SD   GSTD   LAID   LWAD   SWAD   GWAD   RWAD   CWAD   G#AD    GWGD   HIAD   PWAD   P#AD   WSPD   WSGD   NSTD   EWSD    LN%D   SH%D   HIPD   PWDD   PWTD   SLAD   CHTD   CWID   NWAD   RDPD   RL1D   RL2D   RL3D   RL4D   RL5D   RL6D   RL7D   RL8D   RL9D   RL10   SNW0C   SNW1C
 2002 315    83    80    9.5      3   1.02    450    493      0    341    949      0     0.0  0.000      5     24  0.000  0.000  0.000  0.000    5.87   0.00   0.01      0      5  226.5   0.43   0.15   11.7   1.25   1.50   1.47   1.48   0.63   0.57   0.46   0.33   0.17   0.00   0.00      30      31
 2002 316    84    81    9.7      3   1.06    488    550      0    370   1046      0     0.0  0.000      9     29  0.000  0.000  0.000  0.000    5.83   0.00   0.01      0      9  217.8   0.44   0.15   13.4   1.25   1.63   1.59   1.61   0.69   0.62   0.50   0.36   0.19   0.00   0.00      35      33
 2002 317    85    82    9.9      3   1.11    528    614      0    399   1157      0     0.0  0.000     14     38  0.000  0.000  0.000  0.000    5.66   0.00   0.01      0     14  210.8   0.44   0.15   15.3   1.25   1.76   1.72   1.74   0.74   0.67   0.54   0.39   0.20   0.00   0.00      38      36
 2002 318    86    83   10.1      3   1.17    561    667      0    424   1251      0     0.0  0.000     23     60  0.000  0.000  0.000  0.000    5.57   0.00   0.02      0     23  208.7   0.46   0.15   17.7   1.25   1.86   1.83   1.84   0.79   0.71   0.57   0.42   0.21   0.00   0.00      42      39
 2002 319    87    84   10.4      3   1.22    585    710      0    442   1328      0     0.0  0.000     33     70  0.000  0.000  0.000  0.000    5.54   0.00   0.02      0     33  209.0   0.47   0.15   19.2   1.25   1.94   1.91   1.93   0.82   0.74   0.60   0.44   0.22   0.00   0.00      46      42
 2002 320    88    85   10.6      3   1.26    619    779      0    480   1444      0     0.0  0.000     47    101  0.000  0.000  0.143  0.000    5.38   0.00   0.03      0     47  203.6   0.48   0.15   22.4   1.25   2.11   2.08   2.09   0.89   0.80   0.65   0.47   0.24   0.00   0.00      50      45
 2002 321    89    86   10.9      3   1.29    631    805      0    489   1502      0     0.0  0.000     66    133  0.000  0.000  0.000  0.000    5.34   0.00   0.04      0     66  205.1   0.50   0.15   21.8   1.25   2.15   2.12   2.13   0.91   0.82   0.67   0.48   0.25   0.00   0.00      54      50
 2002 322    90    87   11.1      3   1.31    658    877      0    529   1625      0     0.0  0.000     90    166  0.000  0.000  0.280  0.000    5.19   0.00   0.06      0     90  199.4   0.51   0.15   25.5   1.25   2.32   2.29   2.30   0.99   0.89   0.72   0.52   0.27   0.00   0.00      58      54
 2002 323    91    88   11.4      3   1.34    681    928      0    549   1725      0     0.0  0.000    116    186  0.000  0.000  0.049  0.000    5.10   0.00   0.07      0    116  196.2   0.53   0.15   29.6   1.25   2.41   2.38   2.39   1.02   0.92   0.75   0.54   0.28   0.00   0.00      61      57
 2002 324    92    89   11.6      3   1.36    690    948      0    554   1785      0     0.0  0.000    147    214  0.000  0.000  0.000  0.013    5.06   0.00   0.08      0    147  196.6   0.54   0.15   29.7   1.25   2.44   2.41   2.41   1.04   0.93   0.76   0.55   0.28   0.00   0.00      65      62
 2002 325    93    90   11.8      3   1.38    715   1000      0    573   1897      0     0.0  0.000    181    246  0.000  0.000  0.000  0.000    5.00   0.00   0.10      0    181  192.6   0.55   0.15   34.4   1.25   2.52   2.49   2.49   1.07   0.96   0.78   0.57   0.29   0.00   0.00      68      65
 2002 326    94    91   11.9      3   1.38    740   1072      0    599   2030      0     0.0  0.000    218    285  0.000  0.000  0.189  0.000    4.89   0.00   0.11      0    218  187.0   0.56   0.15   39.9   1.25   2.64   2.61   2.60   1.12   1.01   0.82   0.60   0.31   0.00   0.00      71      68
 2002 327    95    92   12.2      3   1.40    767   1140      0    622   2165      0     0.0  0.000    258    300  0.000  0.000  0.069  0.000    4.80   0.00   0.12      0    258  182.3   0.57   0.15   46.3   1.25   2.73   2.70   2.70   1.16   1.05   0.85   0.62   0.32   0.00   0.00      75      73
 2002 328    96    93   12.5      3   1.41    782   1178      0    631   2261      0     0.0  0.000    301    314  0.000  0.000  0.000  0.023    4.75   0.00   0.13      0    301  180.5   0.58   0.15   53.8   1.25   2.78   2.71   2.75   1.18   1.07   0.87   0.63   0.32   0.00   0.00      79      80
 2002 329    97    94   12.7      3   1.41    784   1187      0    631   2323      0     0.0  0.000    352    357  0.000  0.000  0.000  0.017    4.72   0.00   0.15      0    352  180.4   0.60   0.15   53.9   1.25   2.79   2.72   2.75   1.19   1.07   0.87   0.63   0.33   0.00   0.00      83      85
 2002 330    98    95   12.9      3   1.42    804   1235      0    645   2442      0     0.0  0.000    403    388  0.000  0.000  0.000  0.000    4.67   0.00   0.16      0    403  177.3   0.61   0.15   62.7   1.25   2.86   2.78   2.81   1.22   1.09   0.89   0.65   0.33   0.00   0.00      87      90
 2002 331    99    96   13.2      5   1.43    810   1255      0    649   2524      0     0.0  0.000    460    441  0.000  0.000  0.000  0.000    4.63   0.00   0.18      0    460  176.3   0.62   0.15   62.7   1.25   2.88   2.80   2.83   1.22   1.10   0.89   0.65   0.34   0.00   0.00      91      95
 2002 332   100    97   13.3      5   1.42    806   1252      0    647   2560     25     0.0  0.000    502    472  0.000  0.000  0.000  0.000    4.61   0.00   0.20      0    502  176.2   0.63   0.15   62.8   1.25   2.87   2.79   2.82   1.22   1.10   0.89   0.65   0.33   0.00   0.00     110      98
 2002 333   101    98   13.5      5   1.41    800   1247      2    644   2610     32     5.9  0.001    563    486  0.000  0.000  0.000  0.000    4.59   0.33   0.22      0    563  176.4   0.64   0.15   63.0   1.25   2.86   2.78   2.81   1.22   1.09   0.89   0.65   0.33   0.00   0.00     118     102
 2002 334   102    99   13.8      5   1.41    812   1282      4    652   2710     52     8.1  0.002    617    505  0.000  0.000  0.000  0.015    4.54   0.68   0.23      0    617  173.8   0.65   0.15   72.9   1.25   2.90   2.79   2.85   1.23   1.11   0.90   0.66   0.34   0.00   0.00     132     109
 2002 335   103   100   14.0      5   1.40    806   1276      8    648   2759     52    15.4  0.003    677    546  0.000  0.000  0.000  0.000    4.52   1.18   0.25      0    677  174.0   0.66   0.15   73.3   1.25   2.88   2.78   2.84   1.23   1.10   0.90   0.65   0.34   0.00   0.00     136     112
 2002 336   104   101   14.2      5   1.40    821   1320     12    659   2867     85    13.8  0.004    726    557  0.000  0.000  0.000  0.000    4.49   1.62   0.25      0    726  170.4   0.67   0.15   83.9   1.25   2.93   2.83   2.89   1.25   1.12   0.91   0.66   0.34   0.00   0.00     157     116
 2002 337   105   102   14.4      5   1.39    829   1348     18    666   2970     98    18.2  0.006    792    586  0.000  0.000  0.000  0.000    4.48   2.25   0.27      0    792  168.1   0.68   0.15   84.9   1.25   2.96   2.86   2.92   1.26   1.14   0.92   0.67   0.35   0.00   0.00     168     120
 2002 338   106   103   14.6      5   1.39    823   1340     25    660   3001    142    17.7  0.008    839    606  0.000  0.000  0.000  0.017    4.45   3.00   0.28      0    839  168.4   0.69   0.15   85.4   1.25   2.94   2.84   2.89   1.25   1.13   0.91   0.67   0.34   0.00   0.00     196     125
 2002 339   107   104   14.8      5   1.38    821   1345     36    659   3082    142    25.1  0.012    916    629  0.000  0.000  0.000  0.001    4.43   3.90   0.30      0    916  167.7   0.70   0.15   86.5   1.25   2.94   2.84   2.88   1.25   1.13   0.91   0.67   0.34   0.00   0.00     200     131
 2002 340   108   105   15.0      5   1.37    813   1333     46    653   3109    187    24.9  0.015    963    651  0.000  0.000  0.000  0.000    4.40   4.82   0.31      0    963  168.1   0.71   0.15   86.8   1.25   2.92   2.82   2.86   1.24   1.12   0.91   0.66   0.34   0.00   0.00     232     136
 2002 341   109   106   15.2      5   1.36    808   1331     60    651   3153    232    25.8  0.019   1014    664  0.000  0.000  0.000  0.000    4.38   5.91   0.32      0   1014  167.9   0.72   0.15   87.3   1.25   2.91   2.81   2.85   1.24   1.12   0.90   0.66   0.34   0.00   0.00     265     140
 2002 342   110   107   15.4      5   1.35    813   1350     75    655   3237    259    29.0  0.023   1074    680  0.000  0.000  0.000  0.000    4.38   6.99   0.33      0   1074  166.3   0.72   0.15   88.3   1.25   2.93   2.83   2.87   1.25   1.12   0.91   0.66   0.34   0.00   0.00     286     143
 2002 343   111   108   15.6      5   1.34    820   1377     94    660   3358    259    36.3  0.028   1161    701  0.000  0.000  0.000  0.000    4.38   8.10   0.35      0   1161  164.0   0.73   0.15   88.9   1.25   2.95   2.85   2.89   1.26   1.13   0.92   0.67   0.34   0.00   0.00     290     147
 2002 344   112   109   15.7      5   1.34    812   1366    113    655   3399    296    38.1  0.033   1221    721  0.000  0.000  0.000  0.000    4.35   9.25   0.36      0   1221  164.4   0.74   0.15   89.6   1.25   2.93   2.84   2.88   1.25   1.13   0.91   0.66   0.34   0.00   0.00     317     151
 2002 345   113   110   15.9      5   1.33    817   1387    135    659   3483    339    39.7  0.039   1279    731  0.000  0.000  0.000  0.000    4.34  10.54   0.37      0   1279  162.4   0.74   0.15   99.7   1.25   2.95   2.85   2.89   1.26   1.13   0.92   0.67   0.34   0.00   0.00     353     156
 2002 346   114   111   16.1      5   1.32    815   1393    160    658   3545    390    41.0  0.045   1338    757  0.000  0.000  0.000  0.000    4.32  11.95   0.38      0   1338  161.6   0.75   0.15  100.2   1.25   2.95   2.85   2.89   1.26   1.13   0.92   0.67   0.34   0.00   0.00     395     161
 2002 347   115   112   16.1      5   1.31    807   1382    189    654   3612    411    45.9  0.052   1422    785  0.000  0.000  0.000  0.000    4.29  13.26   0.39      0   1422  161.9   0.76   0.15  100.5   1.25   2.93   2.83   2.88   1.25   1.12   0.91   0.66   0.34   0.00   0.00     413     165
 2002 348   116   113   16.1      5   1.30    801   1376    219    650   3684    429    50.9  0.059   1507    807  0.000  0.000  0.000  0.000    4.26  14.50   0.41      0   1507  161.9   0.77   0.15  100.7   1.25   2.91   2.82   2.86   1.24   1.12   0.91   0.66   0.34   0.00   0.00     431     170
 2002 349   117   114   16.1      5   1.29    794   1368    250    645   3724    487    51.3  0.067   1562    822  0.000  0.000  0.000  0.000    4.23  15.98   0.42      0   1562  161.9   0.78   0.15  100.8   1.25   2.90   2.80   2.85   1.24   1.11   0.90   0.66   0.34   0.00   0.00     476     176
 2002 350   118   115   16.1      5   1.28    791   1371    285    644   3794    528    54.1  0.075   1632    841  0.000  0.000  0.000  0.000    4.21  17.49   0.43      0   1632  161.2   0.79   0.15  100.8   1.25   2.89   2.80   2.84   1.23   1.11   0.90   0.66   0.34   0.00   0.00     510     181
 2002 351   119   116   16.1      5   1.27    786   1368    324    641   3841    599    54.1  0.084   1686    854  0.000  0.000  0.000  0.000    4.18  19.23   0.44      0   1686  161.0   0.80   0.15  100.8   1.25   2.88   2.79   2.83   1.23   1.11   0.90   0.65   0.34   0.00   0.00     565     185
 2002 352   120   117   16.1      5   1.26    784   1373    366    641   3913    649    56.4  0.094   1756    869  0.000  0.000  0.000  0.000    4.15  20.84   0.45      0   1756  160.2   0.80   0.15  100.8   1.25   2.88   2.79   2.83   1.23   1.11   0.90   0.65   0.34   0.00   0.00     605     190
 2002 353   121   118   16.1      5   1.25    776   1361    412    637   3931    671    61.5  0.105   1794    882  0.000  0.000  0.000  0.000    4.12  23.00   0.46      0   1794  160.6   0.80   0.15  100.9   1.25   2.87   2.78   2.82   1.22   1.10   0.89   0.65   0.34   0.00   0.00     624     193
 2002 354   122   119   16.1      5   1.24    767   1349    461    632   3994    703    65.7  0.116   1879    883  0.000  0.000  0.000  0.000    4.08  24.56   0.47      0   1879  161.1   0.80   0.15  101.0   1.25   2.85   2.76   2.80   1.22   1.09   0.89   0.65   0.33   0.00   0.00     649     197
 2002 355   123   120   16.1      5   1.22    763   1348    511    631   4061    758    67.4  0.126   1950    889  0.000  0.000  0.000  0.000    4.05  26.20   0.48      0   1950  160.6   0.80   0.15  101.2   1.25   2.85   2.76   2.79   1.21   1.09   0.88   0.65   0.33   0.00   0.00     690     201
 2002 356   124   121   16.1      5   1.21    753   1334    566    624   4075    783    72.3  0.139   1988    903  0.000  0.000  0.000  0.026    4.01  28.48   0.49      0   1988  161.1   0.80   0.15  101.3   1.25   2.82   2.73   2.75   1.20   1.08   0.87   0.64   0.33   0.00   0.00     713     208
 2002 357   125   122   16.1      5   1.20    746   1324    614    621   4111    783    78.4  0.149   2041    915  0.000  0.000  0.000  0.000    3.98  30.09   0.50      0   2041  161.5   0.80   0.15  101.5   1.25   2.81   2.72   2.74   1.20   1.08   0.87   0.64   0.33   0.00   0.00     717     210
 2002 358   126   123   16.1      5   1.19    737   1313    665    617   4160    826    80.5  0.160   2110    907  0.000  0.000  0.000  0.000    3.93  31.54   0.51      0   2110  161.9   0.80   0.15  102.0   1.25   2.80   2.71   2.73   1.19   1.07   0.87   0.63   0.33   0.00   0.00     750     213
 2002 359   127   124   16.1      5   1.18    734   1316    721    617   4239    869    83.0  0.170   2188    905  0.000  0.000  0.000  0.000    3.92  32.97   0.52      0   2188  161.2   0.80   0.15  102.3   1.25   2.80   2.71   2.73   1.19   1.07   0.87   0.63   0.33   0.00   0.00     782     217
 2002 360   128   125   16.1      5   1.17    726   1307    783    613   4310    899    87.1  0.182   2278    912  0.000  0.000  0.000  0.000    3.87  34.37   0.53      0   2278  161.5   0.80   0.15  102.4   1.25   2.78   2.69   2.71   1.19   1.07   0.86   0.63   0.33   0.00   0.00     810     222
 2002 361   129   126   16.1      5   1.16    717   1295    843    608   4364    943    89.4  0.193   2352    915  0.000  0.000  0.000  0.000    3.83  35.83   0.54      0   2352  161.9   0.80   0.15  102.5   1.25   2.76   2.67   2.69   1.18   1.06   0.85   0.63   0.32   0.00   0.00     846     227
 2002 362   130   127   16.1      5   1.15    708   1282    901    602   4366    974    92.5  0.206   2376    921  0.000  0.000  0.000  0.000    3.78  37.93   0.54      0   2376  162.4   0.80   0.15  102.5   1.25   2.74   2.65   2.67   1.17   1.05   0.85   0.62   0.32   0.00   0.00     875     232
 2002 363   131   128   16.1      5   1.14    698   1269    959    596   4351   1030    93.1  0.220   2384    902  0.000  0.000  0.000  0.000    3.73  40.24   0.55      0   2384  162.9   0.80   0.15  102.5   1.25   2.71   2.63   2.64   1.16   1.04   0.84   0.62   0.32   0.00   0.00     921     237
 2002 364   132   129   16.1      5   1.13    689   1256   1035    591   4375   1070    96.7  0.237   2430    890  0.000  0.000  0.000  0.000    3.68  42.58   0.56      0   2430  163.4   0.80   0.15  102.5   1.25   2.69   2.61   2.62   1.15   1.03   0.83   0.61   0.32   0.00   0.00     949     242
 2002 365   133   130   16.1      5   1.11    680   1244   1101    587   4395   1100   100.0  0.250   2470    880  0.000  0.000  0.000  0.000    3.63  44.55   0.56      0   2470  163.9   0.80   0.15  102.5   1.25   2.67   2.59   2.61   1.14   1.03   0.83   0.61   0.31   0.00   0.00     971     246
 2003 001   134   131   16.1      5   1.10    670   1232   1183    582   4425   1155   102.4  0.267   2523    864  0.000  0.000  0.000  0.000    3.57  46.88   0.57      0   2523  164.4   0.80   0.15  102.5   1.25   2.65   2.57   2.59   1.13   1.02   0.82   0.60   0.31   0.00   0.00    1004     250
 2003 002   135   132   16.1      5   1.09    661   1220   1268    577   4470   1200   105.7  0.284   2588    850  0.000  0.000  0.000  0.000    3.52  49.01   0.58      0   2588  164.9   0.80   0.15  102.6   1.25   2.63   2.55   2.57   1.12   1.01   0.82   0.60   0.31   0.00   0.00    1031     254
 2003 003   136   133   16.1      5   1.08    653   1210   1326    573   4486   1236   107.3  0.296   2623    839  0.000  0.000  0.000  0.000    3.46  50.57   0.58      0   2623  165.3   0.80   0.15  102.6   1.25   2.62   2.54   2.55   1.12   1.00   0.81   0.59   0.31   0.00   0.00    1051     258
 2003 004   137   134   16.1      5   1.07    644   1198   1416    568   4540   1279   110.7  0.312   2698    826  0.000  0.000  0.000  0.000    3.40  52.49   0.59      0   2698  165.8   0.80   0.15  102.6   1.25   2.60   2.52   2.53   1.11   1.00   0.80   0.59   0.30   0.00   0.00    1074     263
 2003 005   138   135   16.1      5   1.06    635   1187   1506    563   4592   1320   114.1  0.328   2770    814  0.000  0.000  0.000  0.000    3.35  54.38   0.60      0   2770  166.3   0.80   0.15  102.6   1.25   2.58   2.50   2.51   1.10   0.99   0.80   0.58   0.30   0.00   0.00    1095     267
 2003 006   139   136   16.1      5   1.05    627   1176   1603    559   4651   1366   117.3  0.345   2848    801  0.000  0.000  0.000  0.000    3.29  56.28   0.61      0   2848  166.8   0.80   0.15  102.6   1.25   2.56   2.48   2.49   1.09   0.98   0.79   0.58   0.30   0.00   0.00    1114     271
 2003 007   140   137   16.1      5   1.04    619   1166   1698    554   4712   1406   120.7  0.360   2926    789  0.000  0.000  0.000  0.000    3.24  58.01   0.62      0   2926  167.3   0.80   0.15  102.6   1.25   2.54   2.46   2.48   1.08   0.98   0.79   0.58   0.30   0.00   0.00    1130     275
 2003 008   141   138   16.1      5   1.03    612   1159   1789    550   4776   1432   124.9  0.375   3005    782  0.000  0.000  0.000  0.000    3.18  59.53   0.63      0   3005  167.6   0.80   0.15  102.6   1.25   2.52   2.44   2.46   1.07   0.97   0.78   0.57   0.30   0.00   0.00    1140     279
 2003 009   142   139   16.1      5   1.02    605   1151   1869    545   4830   1447   129.2  0.387   3074    778  0.000  0.000  0.000  0.000    3.12  60.79   0.64      0   3074  167.9   0.80   0.15  102.6   1.25   2.50   2.42   2.44   1.07   0.96   0.77   0.57   0.29   0.00   0.00    1148     284
 2003 010   143   140   16.1      5   1.01    597   1141   1921    540   4845   1490   128.9  0.396   3106    755  0.000  0.000  0.000  0.000    3.07  61.83   0.64      0   3106  168.4   0.80   0.15  102.6   1.25   2.48   2.40   2.42   1.06   0.95   0.77   0.56   0.29   0.00   0.00    1166     288
 2003 011   144   141   16.1      5   1.00    591   1134   1995    536   4896   1497   133.2  0.407   3172    746  0.000  0.000  0.000  0.000    3.01  62.89   0.65      0   3172  168.7   0.80   0.15  102.6   1.25   2.46   2.38   2.40   1.05   0.94   0.76   0.56   0.29   0.00   0.00    1173     293
 2003 012   145   142   16.1      5   0.99    584   1128   2077    532   4957   1507   137.8  0.419   3245    735  0.000  0.000  0.000  0.000    2.96  64.01   0.65      0   3245  168.9   0.80   0.15  102.6   1.25   2.44   2.37   2.38   1.04   0.94   0.76   0.55   0.29   0.00   0.00    1180     297
 2003 013   146   143   16.1      5   0.98    579   1122   2158    528   5019   1514   142.6  0.430   3318    723  0.000  0.000  0.000  0.000    2.91  65.04   0.66      0   3318  169.2   0.80   0.15  102.6   1.25   2.42   2.35   2.36   1.03   0.93   0.75   0.55   0.28   0.00   0.00    1187     300
 2003 014   147   144   16.1      5   0.97    573   1117   2233    524   5076   1518   147.1  0.440   3386    706  0.000  0.000  0.000  0.000    2.85  65.95   0.67      0   3386  169.5   0.80   0.15  102.6   1.25   2.40   2.33   2.35   1.03   0.92   0.75   0.55   0.28   0.00   0.00    1192     304
 2003 015   148   145   16.1      5   0.96    567   1110   2301    519   5127   1518   151.6  0.449   3450    690  0.000  0.000  0.000  0.000    2.80  66.71   0.67      0   3450  169.8   0.80   0.15  102.6   1.25   2.37   2.31   2.33   1.02   0.92   0.74   0.54   0.28   0.00   0.00    1195     309
 2003 016   149   146   16.1      5   0.96    561   1104   2366    514   5175   1518   155.9  0.457   3510    690  0.000  0.000  0.000  0.000    2.75  67.42   0.68      0   3510  170.1   0.80   0.15  102.6   1.25   2.33   2.29   2.31   1.01   0.91   0.73   0.54   0.28   0.00   0.00    1199     314
 2003 017   150   147   16.1      7   0.95    559   1113   2424    509   5236   1518   159.7  0.463   3563    690  0.000  0.000  0.371  0.000    2.68  68.03   0.68      0   3563  169.5   0.80   0.15  102.6   1.25   2.28   2.27   2.29   1.00   0.90   0.73   0.53   0.27   0.00   0.00    1202     319
 2003 018   151   148   16.1      7   0.75    448   1069   2479    504   5132   1518   163.3  0.483   3615    690  0.000  0.000  0.444  0.000    2.59  68.60   0.70      0   3615  168.3   0.80   0.15  102.6   1.25   2.24   2.26   2.27   0.99   0.89   0.72   0.53   0.27   0.00   0.00    1378     323
 2003 019   152   149   16.1      7   0.60    355   1010   2533    500   5029   1518   166.8  0.504   3664    690  0.000  0.000  0.000  0.000    2.53  69.13   0.73      0   3664  168.9   0.80   0.15  102.6   1.25   2.22   2.24   2.25   0.99   0.89   0.72   0.52   0.27   0.00   0.00    1520     327
 2003 020   153   150   16.1      7   0.48    282    962   2568    496   4938   1518   169.1  0.520   3695    690  0.000  0.000  0.000  0.000    2.48  69.49   0.75      0   3695  169.6   0.80   0.15  101.1   1.25   2.20   2.22   2.23   0.98   0.88   0.71   0.52   0.27   0.00   0.00    1632     332
 2003 021   154   151   16.1      7   0.38    224    923   2599    492   4870   1518   171.2  0.534   3723    690  0.000  0.000  0.000  0.000    2.44  69.81   0.76      0   3723  170.2   0.80   0.15   99.4   1.25   2.19   2.20   2.22   0.97   0.87   0.70   0.52   0.27   0.00   0.00    1721     338
 2003 022   155   152   16.1      7   0.30    178    892   2614    488   4804   1518   172.2  0.544   3734    690  0.000  0.000  0.000  0.000    2.39  69.98   0.78      0   3734  170.8   0.80   0.15   92.4   1.25   2.17   2.18   2.20   0.96   0.87   0.70   0.51   0.26   0.00   0.00    1792     349
 2003 023   156   153   16.1      7   0.24    141    866   2632    484   4757   1518   173.4  0.553   3750    690  0.000  0.000  0.000  0.000    2.35  70.18   0.79      0   3750  171.4   0.80   0.15   86.0   1.25   2.15   2.17   2.18   0.95   0.86   0.69   0.51   0.26   0.00   0.00    1848     359
 2003 024   157   154   16.1      7   0.19    112    846   2646    481   4720   1518   174.3  0.561   3761    690  0.000  0.000  0.000  0.000    2.31  70.34   0.80      0   3761  171.9   0.80   0.15   79.9   1.25   2.14   2.16   2.17   0.95   0.85   0.69   0.50   0.26   0.00   0.00    1893     368
 2003 025   158   155   16.1      7   0.15     89    829   2653    478   4685   1518   174.7  0.566   3766    690  0.000  0.000  0.000  0.000    2.29  70.43   0.80      0   3766  172.4   0.80   0.15   74.3   1.25   2.12   2.14   2.15   0.94   0.85   0.68   0.50   0.26   0.00   0.00    1928     377
 2003 026   159   156   16.1      7   0.12     71    816   2656    474   4655   1518   175.0  0.571   3769    690  0.000  0.000  0.000  0.000    2.28  70.47   0.81      0   3769  172.9   0.80   0.15   69.1   1.25   2.11   2.12   2.14   0.93   0.84   0.68   0.50   0.26   0.00   0.00    1956     386
 2003 027   160   157   16.1      7   0.10     57    805   2656    471   4630   1518   175.0  0.574   3769    690  0.000  0.000  0.000  0.000    2.28  70.47   0.81      0   3769  173.3   0.80   0.15   64.3   1.25   2.09   2.11   2.12   0.93   0.84   0.67   0.49   0.25   0.00   0.00    1979     394
 2003 028   161   158   16.1      7   0.08     45    795   2656    467   4609   1518   175.0  0.576   3769    690  0.000  0.000  0.000  0.000    2.29  70.47   0.82      0   3769  173.8   0.80   0.15   59.8   1.25   2.08   2.09   2.11   0.92   0.83   0.67   0.49   0.25   0.00   0.00    1997     402
 2003 029   162   159   16.1      8   0.06     36    787   2656    463   4592   1518   175.0  0.578   3769    690  0.000  0.000  0.000  0.000    2.29  70.47   0.82      0   3769  174.2   0.80   0.15   55.6   1.25   2.06   2.08   2.09   0.91   0.82   0.66   0.49   0.25   0.00   0.00    2011     410

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 23, 2016; 20:22:27

*RUN   5        : UYSB                    
 MODEL          : CRGRO040 - Soybean         
 EXPERIMENT     : UYSB0397 SB    late to create DSS                             
 TREATMENT  1   : UYSB                    

@YEAR DOY   DAS   DAP   L#SD   GSTD   LAID   LWAD   SWAD   GWAD   RWAD   CWAD   G#AD    GWGD   HIAD   PWAD   P#AD   WSPD   WSGD   NSTD   EWSD    LN%D   SH%D   HIPD   PWDD   PWTD   SLAD   CHTD   CWID   NWAD   RDPD   RL1D   RL2D   RL3D   RL4D   RL5D   RL6D   RL7D   RL8D   RL9D   RL10   SNW0C   SNW1C
 2003 235     3     0    0.0      0   0.00      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00       0       0
 2003 236     4     1    0.0      0   0.00      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00       0       0
 2003 237     5     2    0.0      0   0.00      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00       0       0
 2003 238     6     3    0.0      0   0.00      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00       0       0
 2003 239     7     4    0.0      0   0.00      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00       0       0
 2003 240     8     5    0.0      0   0.00      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00       0       0
 2003 241     9     6    0.0      0   0.00      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00       0       0
 2003 242    10     7    0.0      0   0.00      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00       0       0
 2003 243    11     8    0.0      0   0.00      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00       0       0
 2003 244    12     9    0.0      0   0.00      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00       0       0
 2003 245    13    10    0.0      0   0.00      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00       0       0
 2003 246    14    11    0.0      0   0.00      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00       0       0
